SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,StoreKey,BranchKey,PromotionKey,ChannelKey,OrderKey,Quantity,UnitPrice,Discount,TotalAmount,IsReturn
12041,20260313,177,6230,,,2,6,2,2041,3,1841.17,135.9,3888.64,0
12042,20260314,177,5254,,,1,7,2,2042,2,2327.33,73.8,2366.05,0
12043,20260315,152,5068,,,1,10,2,2043,6,1710.56,143.23,4507.58,0
12044,20260316,188,5731,,,2,5,2,2044,3,1742.68,192.84,2517.54,0
12045,20260317,181,6116,,,2,9,2,2045,6,1651.18,16.87,3077.04,0
12046,20260318,181,5910,,,1,7,2,2046,6,2255.81,292.01,4548.55,0
12047,20260319,148,6337,,,2,7,2,2047,4,2534.72,239.34,2442.88,0
12048,20260320,133,6084,,,2,8,2,2048,3,2210.25,292.97,2187.29,0
12049,20260321,154,6490,,,1,12,2,2049,6,540.11,147.99,3648.75,0
12050,20260322,191,6024,,,2,11,2,2050,2,1505.06,73.98,3130.42,0
12051,20260323,146,6397,,,1,12,2,2051,6,2439.54,235.96,2983.24,0
12052,20260324,185,5540,,,1,1,2,2052,4,899.19,149.11,2937.84,0
12053,20260325,130,6490,,,2,10,2,2053,1,444.95,102.7,2545.35,0
12054,20260326,156,5604,,,1,5,2,2054,6,1140.65,34.82,1741.86,0
12055,20260327,197,5465,,,1,8,2,2055,4,1396.6,230.32,3708.88,0
12056,20260328,175,5178,,,2,8,2,2056,2,2462.3,83.23,3268.55,0
12057,20260329,153,5332,,,1,10,2,2057,4,1737.75,275.17,4547.49,0
12058,20260330,110,5236,,,2,1,2,2058,2,981.27,285.7,2811.54,0
12059,20260331,138,6434,,,2,8,2,2059,3,974.43,75.49,649.83,0
12060,20260401,136,5116,,,1,2,2,2060,2,2013.96,97.93,2699.72,0
12061,20260402,173,6295,,,2,10,2,2061,1,1044.81,124.23,4339.89,0
12062,20260403,137,6353,,,1,11,2,2062,5,2043.3,113.06,2680.48,0
12063,20260404,191,6138,,,1,5,2,2063,1,2750.69,273.34,1415.96,0
12064,20260405,192,6132,,,1,2,2,2064,3,856.72,108.4,2003.69,0
12065,20260406,176,6358,,,2,5,2,2065,3,1213.19,170.93,2008.89,0
12066,20260407,184,5657,,,2,5,2,2066,6,2784.79,210.13,1096.09,0
12067,20260408,134,6227,,,1,11,2,2067,5,714.1,291.11,3947.65,0
12068,20260409,175,5448,,,2,5,2,2068,4,2459.08,78.21,3759.18,0
12069,20260410,189,5910,,,2,12,2,2069,1,873.52,55.27,3065.89,0
12070,20260411,115,5533,,,1,6,2,2070,4,1237.48,232.33,3124.64,0
12071,20260412,191,5643,,,2,6,2,2071,1,856.0,51.63,2882.88,0
12072,20260413,113,6469,,,2,12,2,2072,1,630.33,63.14,2137.57,0
12073,20260414,125,5808,,,1,4,2,2073,5,1110.6,237.66,2629.23,0
12074,20260415,184,5922,,,2,11,2,2074,1,1788.48,52.74,2217.24,0
12075,20260416,146,6253,,,2,2,2,2075,3,584.75,151.32,4596.01,0
12076,20260417,119,6443,,,1,3,2,2076,6,1771.99,181.28,2729.59,0
12077,20260418,108,5346,,,1,8,2,2077,1,1850.16,147.35,1977.79,0
12078,20260419,154,6319,,,1,10,2,2078,2,867.67,134.43,4717.33,0
12079,20260420,165,5839,,,2,8,2,2079,5,1916.91,112.7,3959.84,0
12080,20260421,195,6326,,,2,2,2,2080,2,1609.94,6.02,3907.96,0
12081,20260422,144,5541,,,1,4,2,2081,2,2146.94,141.16,4646.2,0
12082,20260423,161,5022,,,1,8,2,2082,5,2581.47,81.18,1008.74,0
12083,20260424,185,5471,,,1,12,2,2083,4,2311.98,21.49,4596.92,0
12084,20260425,146,5410,,,2,5,2,2084,4,2629.38,33.08,1990.54,0
12085,20260426,179,6190,,,1,6,2,2085,3,2515.43,55.9,1766.25,0
12086,20260427,119,5942,,,1,9,2,2086,4,1032.85,33.01,4555.64,0
12087,20260428,147,5510,,,2,4,2,2087,2,1449.3,112.98,1210.22,0
12088,20260429,189,5517,,,1,12,2,2088,2,1241.74,71.16,4850.73,0
12089,20260430,160,6425,,,2,5,2,2089,5,1631.7,140.09,3288.93,0
12090,20260501,114,6261,,,2,2,2,2090,1,474.65,223.57,3883.22,0
12091,20260201,141,5030,,,2,2,2,2091,4,2341.29,269.21,3441.94,0
12092,20260202,143,5089,,,2,3,2,2092,6,1766.99,267.44,2389.41,0
12093,20260203,183,5849,,,1,5,2,2093,3,1856.57,209.9,1110.62,0
12094,20260204,102,5315,,,2,8,2,2094,3,1004.92,218.6,4178.6,0
12095,20260205,175,6183,,,1,6,2,2095,5,1268.63,39.4,1760.81,0
12096,20260206,116,5829,,,2,8,2,2096,1,2677.4,219.55,4403.37,0
12097,20260207,123,5166,,,1,12,2,2097,5,562.31,202.56,3534.43,0
12098,20260208,143,6023,,,1,7,2,2098,2,2432.91,12.72,587.81,0
12099,20260209,106,5435,,,1,11,2,2099,5,2736.57,196.82,3159.68,0
12100,20260210,101,5449,,,2,2,2,2100,3,1277.71,184.81,2026.64,0
12101,20260211,189,5827,,,2,12,2,2101,2,2472.11,218.98,3554.77,0
12102,20260212,179,5136,,,1,12,2,2102,3,1333.85,286.9,3108.32,0
12103,20260213,158,5173,,,2,1,2,2103,5,2633.78,77.4,2507.21,0
12104,20260214,154,6266,,,2,10,2,2104,6,2321.7,276.63,4851.46,0
12105,20260215,162,6088,,,1,8,2,2105,3,1349.28,237.7,4738.12,0
12106,20260216,165,6495,,,1,4,2,2106,4,2787.3,139.4,1145.24,0
12107,20260217,108,5082,,,2,10,2,2107,1,1208.85,75.37,4637.03,0
12108,20260218,102,5841,,,1,2,2,2108,3,1085.98,203.49,2805.33,0
12109,20260219,121,5921,,,1,3,2,2109,1,439.6,205.58,2607.9,0
12110,20260220,165,5993,,,2,9,2,2110,5,1922.46,291.63,3195.69,0
12111,20260221,198,5118,,,2,5,2,2111,4,1552.14,54.27,673.01,0
12112,20260222,141,5582,,,1,1,2,2112,1,2088.26,51.76,3115.3,0
12113,20260223,153,6167,,,2,8,2,2113,6,1806.64,210.51,4941.38,0
12114,20260224,170,6396,,,1,5,2,2114,1,951.89,35.26,4705.03,0
12115,20260225,179,5232,,,2,1,2,2115,3,2783.81,83.15,2441.88,0
12116,20260226,113,5328,,,2,10,2,2116,6,1032.59,36.74,2943.56,0
12117,20260227,185,6387,,,1,6,2,2117,2,1628.46,217.83,1143.93,0
12118,20260228,176,5993,,,1,4,2,2118,4,596.45,275.72,4973.13,0
12119,20260301,159,6382,,,2,8,2,2119,5,2545.22,28.15,4977.99,0
12120,20260302,138,5179,,,2,11,2,2120,5,2026.27,165.33,1689.48,0
12121,20260303,128,6348,,,1,2,2,2121,6,2252.9,90.29,4251.19,0
12122,20260304,115,6178,,,1,3,2,2122,3,2139.83,3.68,3571.54,0
12123,20260305,198,6478,,,2,5,2,2123,3,839.05,238.25,1889.7,0
12124,20260306,154,6134,,,2,1,2,2124,2,1605.01,22.03,4167.45,0
12125,20260307,143,6291,,,1,3,2,2125,2,436.64,178.64,3800.58,0
12126,20260308,123,5527,,,2,1,2,2126,4,2394.26,54.48,2421.46,0
12127,20260309,120,5921,,,2,10,2,2127,2,2171.47,113.04,1257.98,0
12128,20260310,142,5482,,,1,4,2,2128,1,642.48,51.97,681.85,0
12129,20260311,117,5086,,,2,9,2,2129,1,468.01,297.89,2497.34,0
12130,20260312,177,5480,,,1,11,2,2130,2,1315.88,193.57,3211.3,0
12131,20260313,180,5867,,,1,7,2,2131,1,1667.07,140.43,1196.04,0
12132,20260314,164,5311,,,2,12,2,2132,3,2001.19,164.45,866.17,0
12133,20260315,178,5079,,,1,6,2,2133,3,1640.84,235.72,712.69,0
12134,20260316,104,5426,,,1,1,2,2134,5,779.14,223.48,1602.9,0
12135,20260317,150,5587,,,1,10,2,2135,4,1187.06,247.11,2190.14,0
12136,20260318,139,5045,,,1,1,2,2136,2,1079.92,271.08,1695.35,1
12137,20260319,165,5617,,,2,12,2,2137,5,1820.66,227.6,3371.16,0
12138,20260320,129,5165,,,2,9,2,2138,5,2384.04,166.11,1951.87,0
12139,20260321,126,6156,,,2,7,2,2139,5,842.84,134.39,834.61,0
12140,20260322,191,5983,,,2,12,2,2140,4,1342.49,194.23,2128.74,0
12141,20260323,186,5310,,,1,2,2,2141,3,2156.84,216.07,1465.79,0
12142,20260324,197,5296,,,2,5,2,2142,6,1419.03,117.32,3222.26,0
12143,20260325,171,6182,,,2,10,2,2143,6,1167.02,45.44,2554.53,0
12144,20260326,109,5538,,,1,5,2,2144,2,1635.89,129.76,2380.25,0
12145,20260327,109,6252,,,1,12,2,2145,6,671.72,235.7,4122.97,0
12146,20260328,194,6195,,,2,8,2,2146,2,753.96,57.63,1990.62,0
12147,20260329,126,6446,,,2,11,2,2147,1,1964.68,100.39,2284.25,0
12148,20260330,178,6446,,,2,8,2,2148,1,2753.09,264.77,1596.46,0
12149,20260331,184,5277,,,1,9,2,2149,3,2629.99,95.67,1873.88,0
12150,20260401,109,6128,,,1,5,2,2150,4,2590.15,170.58,3531.46,0
12151,20260402,117,5247,,,2,1,2,2151,6,2273.92,169.83,3714.54,0
12152,20260403,107,5115,,,1,8,2,2152,4,993.83,6.77,2497.42,0
12153,20260404,111,5558,,,1,3,2,2153,3,1967.97,243.2,3881.54,0
12154,20260405,127,6191,,,2,5,2,2154,4,2149.46,109.58,2448.24,1
12155,20260406,132,6014,,,2,6,2,2155,5,2554.32,41.02,672.82,0
12156,20260407,125,5627,,,1,7,2,2156,3,1720.58,5.47,1181.43,0
12157,20260408,132,6248,,,1,10,2,2157,6,922.45,110.62,3416.03,0
12158,20260409,119,6432,,,2,4,2,2158,3,1470.11,239.94,2754.25,0
12159,20260410,104,5360,,,1,5,2,2159,6,2583.83,254.82,1810.89,0
12160,20260411,130,5997,,,1,8,2,2160,6,2313.68,148.88,1704.32,0
12161,20260412,186,5062,,,2,5,2,2161,3,1045.22,198.04,4899.94,0
12162,20260413,111,5116,,,1,8,2,2162,5,2590.82,101.89,4584.04,0
12163,20260414,111,6352,,,1,9,2,2163,2,559.41,258.78,3916.04,0
12164,20260415,125,5539,,,2,9,2,2164,1,563.26,115.48,3883.74,0
12165,20260416,143,5931,,,1,8,2,2165,1,1675.75,9.26,1862.9,0
12166,20260417,130,6163,,,2,10,2,2166,3,648.91,214.71,2345.99,0
12167,20260418,189,5339,,,1,8,2,2167,3,533.73,10.02,2307.9,0
12168,20260419,183,5627,,,2,8,2,2168,3,1927.76,21.87,4328.43,0
12169,20260420,183,6090,,,2,8,2,2169,1,2308.96,228.77,3587.51,0
12170,20260421,149,6196,,,1,6,2,2170,1,1504.11,221.42,1306.82,0
12171,20260422,170,5503,,,1,9,2,2171,6,2742.39,243.98,1575.71,0
12172,20260423,177,6153,,,2,2,2,2172,2,2108.76,207.08,3976.3,0
12173,20260424,199,5418,,,1,9,2,2173,3,1218.91,131.32,2138.61,0
12174,20260425,198,5680,,,2,8,2,2174,2,1608.46,196.38,1064.94,0
12175,20260426,198,6149,,,2,4,2,2175,3,1661.59,10.35,1149.67,0
12176,20260427,130,5161,,,2,6,2,2176,1,1008.3,12.7,3519.96,0
12177,20260428,187,6327,,,1,9,2,2177,1,1882.72,144.74,4663.54,0
12178,20260429,129,6393,,,2,3,2,2178,1,1239.33,194.12,2531.55,0
12179,20260430,141,5365,,,2,4,2,2179,4,977.65,42.94,1996.66,0
12180,20260501,125,5389,,,2,3,2,2180,2,596.75,149.96,4958.2,0
12181,20260201,124,6222,,,2,2,2,2181,3,2254.09,171.15,3852.86,0
12182,20260202,153,5195,,,1,4,2,2182,2,1573.52,173.99,1145.54,0
12183,20260203,114,5895,,,1,2,2,2183,3,2225.17,89.16,1517.06,0
12184,20260204,134,5521,,,2,11,2,2184,4,1304.29,269.59,1106.23,0
12185,20260205,193,6428,,,1,4,2,2185,2,1331.22,222.61,3223.86,0
12186,20260206,157,5490,,,1,1,2,2186,5,513.16,85.16,2165.23,0
12187,20260207,117,5767,,,2,9,2,2187,2,2299.84,265.42,4357.35,0
12188,20260208,161,6325,,,2,7,2,2188,6,614.46,96.08,3388.81,0
12189,20260209,130,5908,,,2,2,2,2189,1,953.19,36.11,3409.25,1
12190,20260210,191,5198,,,1,6,2,2190,6,1803.98,221.05,1176.46,0
12191,20260211,119,5960,,,1,6,2,2191,5,1225.8,211.9,3234.36,0
12192,20260212,126,5677,,,2,11,2,2192,6,418.73,120.99,1832.96,0
12193,20260213,169,6248,,,2,12,2,2193,2,950.49,56.16,2557.5,0
12194,20260214,200,5179,,,2,4,2,2194,1,479.06,152.54,4062.39,0
12195,20260215,120,5566,,,2,1,2,2195,2,2116.73,258.76,4109.01,0
12196,20260216,112,5376,,,2,12,2,2196,2,1674.13,88.11,857.76,0
12197,20260217,177,5507,,,1,9,2,2197,5,2669.36,295.78,893.11,0
12198,20260218,193,6232,,,2,2,2,2198,6,2294.92,52.95,1670.79,0
12199,20260219,130,5458,,,1,9,2,2199,3,1076.66,164.18,3464.78,0
12200,20260220,124,5950,,,1,6,2,2200,5,1744.85,239.23,3222.9,0
12201,20260221,153,5235,,,1,9,2,2201,3,457.77,33.25,4376.66,0
12202,20260222,108,6433,,,1,1,2,2202,3,2688.58,75.33,2078.6,0
12203,20260223,173,5586,,,1,7,2,2203,3,2610.45,36.94,1967.62,0
12204,20260224,114,6283,,,2,5,2,2204,3,1022.09,53.38,4806.48,0
12205,20260225,137,5041,,,2,1,2,2205,1,555.86,65.39,4526.52,0
12206,20260226,178,6249,,,2,7,2,2206,2,2529.55,77.15,4392.06,0
12207,20260227,149,6131,,,2,9,2,2207,6,2466.83,208.02,939.48,0
12208,20260228,189,5051,,,2,5,2,2208,1,2751.66,84.38,2755.24,0
12209,20260301,140,6286,,,1,10,2,2209,2,1602.3,258.3,3241.24,0
12210,20260302,165,5674,,,1,9,2,2210,4,2506.6,243.84,4964.27,0
12211,20260303,128,6016,,,2,1,2,2211,6,2465.48,144.35,1239.19,0
12212,20260304,175,6187,,,1,9,2,2212,5,1985.49,4.23,977.64,0
12213,20260305,157,5830,,,1,11,2,2213,4,1941.24,216.52,4616.19,0
12214,20260306,180,5376,,,1,1,2,2214,1,2021.53,252.3,913.3,0
12215,20260307,175,5632,,,1,10,2,2215,2,2239.24,220.05,2359.31,0
12216,20260308,165,5670,,,1,4,2,2216,3,1851.28,48.84,1403.42,0
12217,20260309,177,5270,,,2,5,2,2217,4,2319.88,79.36,1431.07,0
12218,20260310,176,6218,,,2,5,2,2218,5,2124.39,180.98,3484.6,0
12219,20260311,168,5070,,,2,9,2,2219,1,2439.83,180.69,724.54,0
12220,20260312,145,5869,,,2,5,2,2220,4,956.96,77.23,4406.79,0
12221,20260313,180,5837,,,2,11,2,2221,3,2558.88,109.22,1741.22,0
12222,20260314,129,5859,,,2,2,2,2222,1,2540.77,143.94,1054.94,0
12223,20260315,158,5121,,,1,9,2,2223,1,2146.85,67.68,3586.63,0
12224,20260316,187,5854,,,2,6,2,2224,5,1786.11,53.85,3406.82,0
12225,20260317,161,5169,,,2,3,2,2225,4,1353.54,182.78,2299.45,0
12226,20260318,198,6066,,,2,2,2,2226,6,767.53,74.9,4834.7,0
12227,20260319,144,5769,,,1,2,2,2227,5,2777.29,206.43,1485.73,0
12228,20260320,169,5628,,,2,4,2,2228,4,535.46,201.89,1722.96,0
12229,20260321,134,6441,,,2,5,2,2229,6,628.62,173.48,4365.38,0
12230,20260322,185,6428,,,1,9,2,2230,1,2505.64,287.29,2224.02,0
12231,20260323,140,5485,,,1,2,2,2231,1,1809.24,30.47,1498.42,0
12232,20260324,179,5225,,,1,7,2,2232,4,2665.3,76.89,2754.3,0
12233,20260325,107,5416,,,1,8,2,2233,6,2583.5,122.53,4157.08,0
12234,20260326,112,5450,,,1,11,2,2234,6,1134.28,274.58,2343.79,0
12235,20260327,154,6000,,,2,10,2,2235,1,1461.78,207.84,2132.53,0
12236,20260328,137,5845,,,1,6,2,2236,5,2316.06,295.76,4444.34,0
12237,20260329,180,5843,,,1,6,2,2237,5,1304.39,204.03,1370.66,0
12238,20260330,105,5516,,,2,11,2,2238,4,2134.18,159.47,4617.31,0
12239,20260331,108,5467,,,1,1,2,2239,3,915.05,14.41,4593.7,0
12240,20260401,173,5065,,,2,9,2,2240,6,2164.46,172.02,4539.71,0
12241,20260402,197,5611,,,1,1,2,2241,5,916.83,43.68,3370.08,0
12242,20260403,171,6418,,,2,7,2,2242,3,2422.09,27.97,1537.03,0
12243,20260404,174,6059,,,1,4,2,2243,2,2648.05,127.96,1052.87,0
12244,20260405,157,6206,,,1,1,2,2244,4,2675.69,188.11,786.69,0
12245,20260406,111,5982,,,2,12,2,2245,3,2383.48,7.98,1219.18,0
12246,20260407,193,5215,,,1,5,2,2246,2,1993.55,170.78,4224.45,0
12247,20260408,169,5025,,,2,10,2,2247,3,2309.0,60.34,4665.33,0
12248,20260409,189,5229,,,1,8,2,2248,4,1841.85,66.9,4418.12,0
12249,20260410,105,5464,,,1,11,2,2249,1,445.29,264.43,2635.12,0
12250,20260411,173,5412,,,2,12,2,2250,4,475.16,200.62,2514.05,0
12251,20260412,190,5428,,,1,11,2,2251,5,1538.61,123.59,1387.84,0
12252,20260413,151,6360,,,1,12,2,2252,4,447.86,149.73,4172.47,0
12253,20260414,139,5334,,,1,12,2,2253,4,711.72,160.26,1642.87,0
12254,20260415,142,5191,,,1,6,2,2254,5,1308.2,38.43,1698.58,0
12255,20260416,139,6186,,,1,9,2,2255,6,1558.39,13.36,1927.28,0
12256,20260417,166,5538,,,1,2,2,2256,3,527.08,7.51,3162.95,0
12257,20260418,109,5281,,,2,1,2,2257,2,1517.6,89.15,750.17,0
12258,20260419,171,5092,,,1,2,2,2258,3,1286.99,93.94,3361.53,0
12259,20260420,133,6265,,,1,11,2,2259,2,1012.35,272.08,3044.44,0
12260,20260421,138,5974,,,2,7,2,2260,3,2750.24,66.3,2657.72,0
12261,20260422,119,5280,,,2,5,2,2261,3,2256.76,236.83,3432.72,0
12262,20260423,160,5928,,,2,4,2,2262,1,2725.43,181.75,788.54,0
12263,20260424,144,5399,,,1,2,2,2263,3,650.45,194.23,4545.64,0
12264,20260425,115,5965,,,1,9,2,2264,6,921.12,187.9,4352.43,0
12265,20260426,117,6288,,,2,6,2,2265,1,1160.45,196.31,751.31,0
12266,20260427,155,5394,,,1,12,2,2266,4,1591.17,258.27,2973.14,0
12267,20260428,174,5404,,,1,12,2,2267,2,1684.82,263.34,1505.26,0
12268,20260429,188,5622,,,1,4,2,2268,5,909.58,229.19,1878.3,0
12269,20260430,146,6351,,,1,2,2,2269,4,1905.42,296.64,551.73,0
12270,20260501,195,6075,,,2,6,2,2270,4,1507.31,252.17,2721.0,0
12271,20260201,160,5613,,,2,7,2,2271,2,1958.87,115.41,3410.44,0
12272,20260202,106,5165,,,1,1,2,2272,5,1816.98,106.32,3951.95,0
12273,20260203,101,6177,,,1,12,2,2273,1,1181.7,200.03,1180.41,0
12274,20260204,119,5982,,,2,11,2,2274,6,1966.64,62.59,2966.92,0
12275,20260205,158,6088,,,1,1,2,2275,3,1503.6,201.19,1656.22,0
12276,20260206,148,5983,,,1,3,2,2276,6,1355.25,140.16,2876.9,0
12277,20260207,157,6499,,,1,1,2,2277,1,2382.11,16.11,2063.03,0
12278,20260208,136,5887,,,2,12,2,2278,5,487.63,226.77,2540.54,0
12279,20260209,170,5537,,,1,11,2,2279,3,1157.53,244.19,3608.47,0
12280,20260210,112,5172,,,2,9,2,2280,3,2419.87,132.2,3666.35,0
12281,20260211,106,5635,,,1,6,2,2281,4,835.15,85.75,3992.96,0
12282,20260212,144,6072,,,2,5,2,2282,6,2391.45,28.69,2289.73,0
12283,20260213,135,5682,,,1,8,2,2283,3,1571.22,180.78,4643.74,0
12284,20260214,118,5775,,,2,2,2,2284,1,2720.29,182.1,2127.75,0
12285,20260215,169,5452,,,1,1,2,2285,3,2029.29,176.67,897.27,0
12286,20260216,190,6185,,,1,8,2,2286,1,1549.91,186.88,3092.03,0
12287,20260217,120,6390,,,2,2,2,2287,6,580.18,90.48,3989.42,0
12288,20260218,199,6207,,,1,5,2,2288,3,777.64,294.48,2265.57,0
12289,20260219,153,5737,,,2,3,2,2289,2,2435.24,72.49,796.3,0
12290,20260220,187,5919,,,2,11,2,2290,1,1002.25,177.9,1734.61,0
12291,20260221,156,5885,,,2,5,2,2291,3,2762.06,293.77,2555.62,0
12292,20260222,184,5995,,,2,3,2,2292,2,666.53,105.36,3084.53,0
12293,20260223,197,5380,,,1,7,2,2293,3,1321.26,8.11,1230.87,0
12294,20260224,132,6020,,,2,2,2,2294,3,1851.44,292.74,3414.45,0
12295,20260225,121,6159,,,1,8,2,2295,5,2744.64,177.01,2964.15,0
12296,20260226,106,6385,,,1,11,2,2296,6,1864.73,297.26,3598.44,0
12297,20260227,191,6301,,,2,8,2,2297,2,1587.4,275.63,4786.4,0
12298,20260228,110,6198,,,2,11,2,2298,6,624.34,229.74,792.54,0
12299,20260301,117,5094,,,1,5,2,2299,6,1167.71,272.17,4469.69,0
12300,20260302,102,5746,,,1,12,2,2300,3,2431.27,181.4,1270.31,0
12301,20260303,189,6100,,,1,2,2,2301,3,602.0,105.86,1856.78,0
12302,20260304,185,5237,,,2,4,2,2302,1,2021.34,81.91,2675.46,0
12303,20260305,102,6369,,,2,10,2,2303,6,2581.2,6.99,3656.71,0
12304,20260306,153,5633,,,1,8,2,2304,3,2622.48,86.02,2440.49,0
12305,20260307,169,5561,,,2,6,2,2305,1,1133.05,39.25,546.67,0
12306,20260308,113,5361,,,1,8,2,2306,6,1165.31,126.18,2330.83,0
12307,20260309,153,5738,,,2,8,2,2307,1,771.61,253.13,3199.51,0
12308,20260310,106,5961,,,1,1,2,2308,2,2356.0,156.21,2063.15,0
12309,20260311,144,6306,,,1,4,2,2309,2,946.73,101.73,1058.15,0
12310,20260312,152,5114,,,1,10,2,2310,1,991.23,71.39,3661.96,0
12311,20260313,112,5912,,,2,7,2,2311,4,1070.03,25.97,2428.64,0
12312,20260314,139,5285,,,1,1,2,2312,6,1842.54,156.66,4798.96,0
12313,20260315,175,5533,,,2,5,2,2313,6,1051.44,162.19,2933.2,0
12314,20260316,188,5985,,,1,12,2,2314,4,559.01,283.77,2391.87,0
12315,20260317,114,5366,,,2,4,2,2315,5,1668.57,59.25,763.73,0
12316,20260318,192,6234,,,1,7,2,2316,4,1469.05,128.42,4967.03,0
12317,20260319,178,6102,,,2,8,2,2317,2,1447.68,122.62,2185.54,0
12318,20260320,109,5559,,,1,9,2,2318,5,759.34,90.59,3337.45,0
12319,20260321,109,5181,,,2,12,2,2319,2,1759.5,213.33,1250.51,0
12320,20260322,186,5637,,,1,6,2,2320,1,1650.24,145.26,1548.81,0
12321,20260323,158,6320,,,1,10,2,2321,6,2766.28,34.29,1578.28,0
12322,20260324,129,6026,,,1,9,2,2322,1,1596.98,278.88,1754.14,0
12323,20260325,116,6280,,,2,2,2,2323,1,2123.75,46.5,3416.57,0
12324,20260326,199,6415,,,2,2,2,2324,5,2688.9,32.86,1538.05,0
12325,20260327,177,5495,,,1,7,2,2325,5,1501.13,210.23,1680.56,0
12326,20260328,154,6458,,,1,8,2,2326,6,1769.43,277.04,2514.85,0
12327,20260329,186,6256,,,1,10,2,2327,1,2092.45,217.99,4695.77,0
12328,20260330,199,5598,,,1,7,2,2328,4,1336.07,100.68,1568.91,0
12329,20260331,152,5459,,,1,1,2,2329,1,1770.87,283.19,3280.34,0
12330,20260401,147,5900,,,1,5,2,2330,4,2191.45,139.35,3474.06,0
12331,20260402,149,6086,,,2,1,2,2331,6,638.2,130.15,3435.57,0
12332,20260403,109,6388,,,2,9,2,2332,1,1151.44,211.97,1622.38,0
12333,20260404,167,5104,,,1,3,2,2333,3,2484.24,21.21,2105.83,0
12334,20260405,107,6258,,,2,3,2,2334,2,596.68,297.15,513.91,0
12335,20260406,194,6018,,,2,5,2,2335,3,1187.88,205.01,3290.97,0
12336,20260407,149,5202,,,1,9,2,2336,5,492.31,223.18,1121.63,0
12337,20260408,199,5566,,,1,6,2,2337,4,1501.14,243.05,2675.8,1
12338,20260409,186,6272,,,1,6,2,2338,3,1149.33,119.74,4143.79,0
12339,20260410,141,5645,,,1,8,2,2339,1,1253.31,288.0,3006.27,0
