SaleID,DateKey,ProductKey,CustomerKey,EmployeeKey,StoreKey,BranchKey,PromotionKey,ChannelKey,OrderKey,Quantity,UnitPrice,Discount,TotalAmount,IsReturn
47,20260319,199,5923,15,2,2,1,1,,5,2166.91,165.97,2447.65,0
48,20260320,175,5990,17,2,1,12,1,,2,648.53,197.26,3227.72,0
49,20260321,142,6033,13,4,1,5,1,,4,2712.62,291.15,2537.81,0
50,20260322,118,5283,14,3,2,12,1,,6,2645.23,189.77,1404.0,0
51,20260323,180,6464,10,3,1,12,1,,6,2740.43,53.34,2941.21,0
52,20260324,182,5661,23,1,2,9,1,,4,1798.74,282.8,3695.56,0
53,20260325,187,6094,10,4,1,9,1,,1,460.65,43.6,3516.14,0
54,20260326,126,5547,6,3,2,3,1,,1,2057.43,88.54,3891.17,0
55,20260327,105,5735,15,1,1,12,1,,6,1747.05,71.28,4029.38,0
56,20260328,190,5590,23,1,2,7,1,,4,2696.08,292.75,1906.94,0
57,20260329,171,5111,1,3,1,10,1,,4,2391.96,273.45,3670.83,0
58,20260330,183,5754,19,2,1,5,1,,4,825.82,204.8,1341.39,0
59,20260331,123,6053,4,4,1,7,1,,3,1735.84,39.02,3127.94,0
60,20260401,133,5012,11,4,1,1,1,,2,2628.71,179.06,3981.47,0
61,20260402,181,6261,22,3,2,10,1,,5,1259.41,235.21,1930.37,0
62,20260403,129,5377,17,1,1,7,1,,5,1688.89,27.58,1495.39,0
63,20260404,128,6359,11,3,2,5,1,,2,2680.74,185.48,2636.86,0
64,20260405,172,6330,1,1,2,8,1,,2,2570.79,184.11,3295.09,0
65,20260406,106,6398,11,4,1,7,1,,3,1696.57,84.85,4601.01,0
66,20260407,199,5768,17,4,2,1,1,,3,2555.88,57.75,2812.53,0
67,20260408,113,5343,18,1,1,4,1,,6,1910.83,63.95,3584.32,0
68,20260409,114,5422,18,4,1,12,1,,6,769.01,137.77,1992.72,0
69,20260410,112,5151,2,2,2,9,1,,1,1779.91,68.29,1663.92,0
70,20260411,150,5924,21,4,2,6,1,,1,1334.8,35.49,526.55,0
71,20260412,193,6267,3,1,1,6,1,,5,654.73,236.07,1856.08,0
72,20260413,112,5577,15,4,2,11,1,,1,1537.57,160.04,1113.72,0
73,20260414,151,6118,10,2,2,11,1,,6,1955.06,287.22,550.18,0
74,20260415,172,5290,4,1,1,10,1,,5,1345.8,164.26,883.07,0
75,20260416,127,6487,12,2,2,11,1,,5,741.89,55.2,3275.98,0
76,20260417,133,5398,4,2,1,9,1,,4,1947.22,21.94,3522.58,0
77,20260418,133,5202,7,4,2,6,1,,2,2011.11,70.36,1783.12,0
78,20260419,109,5397,11,4,2,6,1,,5,1982.61,208.04,1185.78,0
79,20260420,173,5747,11,4,1,1,1,,3,990.82,66.46,3829.17,0
80,20260421,156,5567,12,2,2,8,1,,4,1468.86,232.43,2691.37,0
81,20260422,114,5360,21,1,2,3,1,,5,871.44,220.06,3319.78,0
82,20260423,194,5155,1,1,2,10,1,,2,2575.13,165.48,2945.61,0
83,20260424,170,5967,21,2,2,7,1,,2,2539.45,176.88,4357.24,0
84,20260425,118,5952,17,1,2,6,1,,5,425.42,71.66,4838.0,0
85,20260426,179,6402,6,2,2,3,1,,2,1759.26,169.74,4424.88,0
86,20260427,119,6500,16,3,1,4,1,,4,956.2,79.31,1553.08,0
87,20260428,186,5424,17,3,2,8,1,,4,2515.72,11.97,3418.36,0
88,20260429,114,6442,17,3,2,10,1,,5,1768.38,113.0,2203.33,0
89,20260430,176,6339,3,3,2,4,1,,5,1374.02,245.17,2052.65,0
90,20260501,162,6238,1,2,2,3,1,,2,585.01,193.04,1451.83,0
91,20260201,124,5323,12,1,1,7,1,,3,2128.61,144.45,2654.67,0
92,20260202,127,6210,6,4,1,4,1,,1,706.92,177.7,1106.26,0
93,20260203,166,5081,19,2,1,3,1,,3,2613.87,154.99,2324.55,0
94,20260204,173,6306,1,3,1,4,1,,4,1855.66,141.42,2667.51,0
95,20260205,129,5842,20,2,1,10,1,,6,1625.93,50.32,3585.16,0
96,20260206,159,6222,19,1,1,7,1,,4,717.31,4.97,2852.2,0
97,20260207,165,6402,14,2,1,3,1,,4,2563.86,179.94,4449.89,0
98,20260208,169,6031,4,1,2,11,1,,2,2564.76,161.79,505.4,0
99,20260209,200,6390,21,4,2,6,1,,1,2074.34,128.69,4722.9,0
100,20260210,162,5781,12,1,2,3,1,,3,1545.14,69.75,4365.74,0
101,20260211,137,6226,18,4,2,4,1,,1,2101.96,236.83,3100.94,0
102,20260212,116,6065,1,4,1,12,1,,3,1381.23,31.97,2417.32,0
103,20260213,175,5520,9,4,2,10,1,,3,2780.32,119.24,1416.62,0
104,20260214,171,6142,16,2,2,9,1,,5,1561.02,296.55,3099.43,0
105,20260215,200,6445,13,2,1,12,1,,2,1471.83,209.79,1228.08,0
106,20260216,128,6042,13,3,1,3,1,,4,2714.97,1.59,909.9,0
107,20260217,119,5966,20,4,1,2,1,,3,932.25,24.01,669.9,0
108,20260218,150,5821,20,3,1,3,1,,6,1586.48,3.21,4327.55,0
109,20260219,167,5586,7,1,1,10,1,,2,2017.66,107.92,3447.59,0
110,20260220,121,5178,9,4,2,11,1,,4,1373.08,60.09,569.15,0
111,20260221,191,5141,3,3,2,6,1,,3,943.11,288.92,2546.42,0
112,20260222,152,6178,1,3,1,7,1,,5,655.52,21.72,1824.13,0
113,20260223,115,6052,9,3,2,7,1,,5,1560.71,72.98,2028.47,0
114,20260224,200,5940,22,4,1,8,1,,1,1018.77,114.8,4048.95,0
115,20260225,129,6387,23,2,2,7,1,,3,1639.61,2.92,4244.8,0
116,20260226,132,5589,3,4,2,2,1,,5,2635.35,142.97,2090.92,0
117,20260227,174,5552,6,2,2,12,1,,2,963.67,72.62,1694.32,0
118,20260228,130,5416,8,3,1,2,1,,1,2608.45,202.74,3485.41,0
119,20260301,179,5014,18,1,2,6,1,,5,1157.0,269.44,4464.44,0
120,20260302,174,5563,16,2,2,7,1,,2,2200.41,38.47,2865.81,0
121,20260303,155,5980,18,1,2,7,1,,6,2262.17,137.16,1041.66,0
122,20260304,167,5943,11,1,1,11,1,,2,1310.63,30.22,2127.21,0
123,20260305,134,5384,18,3,1,5,1,,4,2700.46,102.93,1327.61,0
124,20260306,155,5432,14,3,2,7,1,,3,1481.75,171.42,4906.73,0
125,20260307,188,5469,4,3,1,9,1,,4,2455.14,58.82,4100.17,0
126,20260308,195,5307,16,1,1,7,1,,4,722.73,267.98,3337.93,0
127,20260309,169,6476,11,4,2,5,1,,5,2460.4,14.31,945.39,0
128,20260310,121,5123,7,3,2,11,1,,1,1479.65,100.4,2124.33,0
129,20260311,172,6142,9,3,1,7,1,,1,1242.62,203.88,3225.09,0
130,20260312,174,6180,21,2,2,6,1,,3,2015.66,146.25,3814.37,0
131,20260313,111,5781,20,3,2,11,1,,2,2483.82,192.17,4678.55,0
132,20260314,154,6293,20,4,1,2,1,,2,1224.7,94.04,3438.56,0
133,20260315,191,5548,20,4,2,8,1,,3,2194.95,156.28,2526.3,0
134,20260316,122,5377,1,2,1,11,1,,3,2657.05,210.21,860.29,0
135,20260317,122,5814,4,1,1,8,1,,5,529.18,231.28,2857.92,0
136,20260318,111,5213,9,2,1,11,1,,4,1142.49,74.22,1778.79,0
137,20260319,181,5259,5,2,1,1,1,,6,1256.42,274.58,4389.09,0
138,20260320,160,6108,9,4,1,12,1,,5,824.89,179.28,3339.71,0
139,20260321,182,6156,14,3,2,8,1,,5,945.11,26.87,1885.41,0
140,20260322,153,5533,5,3,1,1,1,,5,2356.91,254.38,2047.48,0
141,20260323,161,6096,1,4,2,5,1,,1,2238.09,239.39,3186.52,0
142,20260324,101,6123,12,2,2,9,1,,4,1347.4,48.98,3817.03,0
143,20260325,150,5775,8,3,1,7,1,,6,974.95,229.36,4594.79,0
144,20260326,189,6403,9,3,2,7,1,,2,2448.36,54.72,1803.18,0
145,20260327,182,5933,20,4,2,12,1,,5,1580.79,96.19,1184.67,0
146,20260328,169,5046,6,1,2,5,1,,2,2116.47,218.13,1547.65,0
147,20260329,120,5031,16,2,2,7,1,,3,2285.74,149.52,2171.29,0
148,20260330,190,5065,11,1,1,1,1,,3,2261.57,21.42,2615.66,0
149,20260331,125,5513,13,1,1,12,1,,2,1323.51,292.49,1612.23,0
150,20260401,105,5408,15,1,1,8,1,,4,2035.46,93.63,1953.78,0
151,20260402,181,6492,2,1,2,8,1,,6,1117.15,108.13,734.39,0
152,20260403,186,5447,4,2,2,6,1,,1,801.66,82.83,1038.42,0
153,20260404,132,5019,2,4,1,6,1,,1,996.93,149.98,3586.75,0
154,20260405,144,6281,2,1,2,11,1,,2,2083.19,237.44,1066.22,0
155,20260406,130,5649,18,3,2,12,1,,2,451.25,113.33,3759.8,0
156,20260407,133,5081,16,4,2,9,1,,6,1576.22,170.01,2946.29,0
157,20260408,142,6500,15,3,1,2,1,,5,772.06,88.7,1685.07,0
158,20260409,147,5930,1,4,1,1,1,,5,2456.39,232.8,1574.54,0
159,20260410,193,5130,22,4,1,9,1,,6,1594.12,165.44,3258.68,0
160,20260411,142,5840,21,3,1,2,1,,5,1981.34,13.13,4720.1,0
161,20260412,123,5065,7,1,2,4,1,,1,476.36,192.53,2248.69,0
162,20260413,163,6077,20,3,1,6,1,,2,1854.29,21.26,4685.95,0
163,20260414,127,6343,16,1,2,11,1,,1,1266.22,223.04,4506.94,0
164,20260415,148,6451,2,3,1,12,1,,1,2402.7,23.38,1471.55,0
165,20260416,167,5199,4,2,2,4,1,,2,1662.86,74.63,3313.96,0
166,20260417,123,6144,24,4,1,11,1,,5,1259.11,137.62,3493.59,0
167,20260418,114,5342,6,4,2,11,1,,2,1681.36,179.97,4700.84,1
168,20260419,141,6127,11,3,2,11,1,,4,2382.77,97.04,1583.25,0
169,20260420,170,5439,13,3,2,8,1,,4,2703.58,0.06,655.98,0
170,20260421,137,6221,1,2,2,1,1,,3,2762.55,64.45,1917.07,0
171,20260422,199,6413,9,2,1,1,1,,4,1253.57,41.52,2151.87,0
172,20260423,175,5512,8,3,2,2,1,,5,1359.52,275.36,3804.2,0
173,20260424,193,5665,16,2,2,12,1,,6,1782.96,272.3,3178.54,0
174,20260425,139,5077,24,4,1,1,1,,3,1235.03,245.14,2374.35,0
175,20260426,116,5465,24,1,2,1,1,,3,1658.52,95.79,3042.11,0
176,20260427,142,6029,23,2,1,1,1,,6,2155.79,117.86,2505.27,0
177,20260428,177,6179,17,1,1,7,1,,3,2287.28,44.4,2012.76,0
178,20260429,161,6171,24,1,2,5,1,,1,1356.46,130.35,3640.42,0
179,20260430,198,5277,16,2,2,7,1,,6,1771.19,168.35,4986.85,0
180,20260501,168,5505,8,1,2,7,1,,3,2043.37,172.81,1006.38,0
181,20260201,153,5868,12,3,1,6,1,,3,1825.31,7.26,1871.68,0
182,20260202,145,6263,15,2,2,1,1,,2,879.24,112.15,3909.8,0
183,20260203,111,5231,24,1,1,10,1,,2,2485.01,246.04,561.8,0
184,20260204,189,5228,10,4,2,1,1,,3,901.62,161.4,1417.11,0
185,20260205,167,5530,18,4,1,12,1,,6,2003.83,112.98,4577.18,0
186,20260206,168,5090,9,2,1,5,1,,2,2294.05,185.39,738.88,0
187,20260207,184,5018,3,4,2,11,1,,6,1264.53,32.37,1816.23,0
188,20260208,184,5792,8,4,1,6,1,,4,2480.25,159.47,1338.88,0
189,20260209,165,5938,18,1,1,4,1,,5,1131.83,146.98,3849.76,0
190,20260210,103,5711,22,3,2,11,1,,3,966.89,293.47,2755.63,0
191,20260211,108,6282,9,4,1,9,1,,3,941.4,102.54,2267.81,0
192,20260212,118,5180,24,4,1,7,1,,2,1774.96,127.94,1905.72,0
193,20260213,178,5675,15,2,1,11,1,,2,1794.47,205.21,1410.4,0
194,20260214,118,5633,23,2,2,3,1,,6,2639.27,275.13,1928.73,0
195,20260215,172,6092,24,1,1,6,1,,2,2144.99,229.63,4460.59,0
196,20260216,153,5843,10,4,2,3,1,,2,656.25,55.42,3931.01,0
197,20260217,179,6264,9,2,1,4,1,,6,462.6,23.84,4009.22,0
198,20260218,118,6029,20,4,2,3,1,,4,1579.47,41.25,1369.67,0
199,20260219,105,5837,1,3,2,4,1,,6,2011.21,60.85,1420.53,0
200,20260220,123,5900,20,4,2,8,1,,2,1426.13,232.86,3235.68,0
201,20260221,149,6475,11,4,1,9,1,,1,1483.86,248.1,690.87,0
202,20260222,132,6063,18,4,1,9,1,,4,1638.7,189.19,721.83,0
203,20260223,138,5901,13,3,2,8,1,,2,1413.91,183.94,745.46,1
204,20260224,167,5292,15,4,1,12,1,,5,671.61,233.62,4720.29,0
205,20260225,190,6120,5,4,2,6,1,,4,459.79,136.1,4534.78,0
206,20260226,126,5932,3,3,2,12,1,,6,2577.19,238.95,3732.69,0
207,20260227,116,5187,4,4,2,2,1,,5,2097.47,218.06,4888.36,0
208,20260228,179,5328,13,4,1,3,1,,3,1757.18,197.86,1175.4,0
209,20260301,119,5367,23,1,2,5,1,,3,2152.39,288.29,1799.51,0
210,20260302,124,5241,5,2,1,10,1,,3,429.3,149.29,2743.89,0
211,20260303,101,6246,16,2,1,10,1,,6,1541.71,123.05,857.32,0
212,20260304,177,5014,8,3,1,1,1,,2,755.81,195.98,665.24,0
213,20260305,105,6367,19,3,2,2,1,,1,661.33,298.12,1226.01,0
214,20260306,137,6252,22,2,2,12,1,,5,1264.45,10.75,3958.3,0
215,20260307,142,5755,13,1,2,9,1,,1,1102.8,40.36,3625.79,0
216,20260308,136,5675,17,4,1,12,1,,2,1868.93,32.79,3783.78,0
217,20260309,181,6084,3,4,2,7,1,,5,2434.72,77.9,3088.14,0
218,20260310,180,5725,5,4,2,8,1,,2,2520.79,69.82,1807.2,0
219,20260311,125,5004,4,1,2,11,1,,1,2169.92,62.2,3268.89,0
220,20260312,154,5848,2,3,2,9,1,,6,909.61,192.19,3605.08,0
221,20260313,133,5139,10,3,2,1,1,,1,2046.01,102.41,3759.78,0
222,20260314,179,5060,6,2,2,6,1,,6,1549.86,142.35,660.01,0
223,20260315,118,5987,5,4,2,8,1,,4,2626.7,16.81,2844.83,0
224,20260316,173,6485,22,3,1,4,1,,5,2045.18,239.86,4496.13,0
225,20260317,146,5136,5,3,1,6,1,,4,1903.63,252.72,3069.42,0
226,20260318,150,5384,20,1,2,12,1,,3,2103.62,81.45,890.59,0
227,20260319,131,5762,15,3,1,9,1,,3,820.03,112.26,668.28,0
228,20260320,126,5190,15,1,2,9,1,,2,856.51,277.09,3795.98,0
229,20260321,168,5636,11,2,1,9,1,,6,2782.53,61.56,664.49,0
230,20260322,150,6462,17,1,1,5,1,,1,2048.93,178.29,891.84,0
231,20260323,160,5095,4,3,1,10,1,,3,1933.24,62.95,1402.5,0
232,20260324,137,5567,18,3,2,11,1,,1,1054.37,47.25,1015.07,0
233,20260325,180,6147,17,1,1,9,1,,3,1718.48,81.32,4744.75,0
234,20260326,137,6176,8,2,1,5,1,,5,2541.38,162.17,728.27,0
235,20260327,104,5965,22,1,1,7,1,,1,606.69,117.58,3671.05,0
236,20260328,176,6290,23,4,2,5,1,,3,2361.86,213.87,3518.92,0
237,20260329,169,5161,15,2,1,12,1,,4,633.43,93.12,3399.88,0
238,20260330,199,5954,16,2,1,3,1,,5,1019.33,109.03,1325.09,0
239,20260331,186,5677,11,4,2,1,1,,1,1540.8,105.43,2575.59,0
240,20260401,122,5579,12,2,1,7,1,,6,2312.22,97.76,3422.53,0
241,20260402,139,6092,15,4,2,4,1,,5,984.86,47.71,2670.69,0
242,20260403,109,5698,7,4,2,10,1,,3,1706.86,70.85,3481.76,0
243,20260404,110,6458,19,4,1,10,1,,5,1510.98,166.53,4199.1,0
244,20260405,123,5631,13,1,1,11,1,,5,2251.22,113.67,2724.33,0
245,20260406,185,5126,3,2,1,10,1,,6,2343.61,227.12,3473.97,0
246,20260407,158,6089,10,4,2,4,1,,2,2035.64,94.98,3066.24,0
247,20260408,187,5624,14,3,1,10,1,,1,1867.58,153.13,4314.37,0
248,20260409,138,5128,12,1,1,12,1,,5,2369.81,107.77,4375.62,0
249,20260410,104,5482,14,4,2,12,1,,4,1374.48,130.56,1450.47,0
250,20260411,123,5973,5,2,2,6,1,,4,770.24,299.24,3515.3,0
251,20260412,118,5024,3,1,1,12,1,,4,1979.02,292.49,1110.99,0
252,20260413,118,6316,14,4,2,10,1,,2,1490.55,127.24,4190.32,0
253,20260414,150,5728,8,2,2,10,1,,1,1787.05,254.04,1565.37,0
254,20260415,165,5552,14,3,1,1,1,,5,1559.84,110.57,3111.21,0
255,20260416,189,5164,5,3,2,9,1,,1,1656.06,183.02,1603.54,0
256,20260417,181,6360,22,1,2,10,1,,1,2568.6,160.51,548.53,0
257,20260418,159,6050,16,3,2,6,1,,3,1094.1,10.6,4652.89,0
258,20260419,196,5623,24,3,1,11,1,,4,1787.54,171.86,3453.44,0
259,20260420,138,6279,1,3,2,2,1,,2,1613.43,255.43,1750.32,0
260,20260421,117,6262,9,3,2,1,1,,6,667.72,52.38,3162.97,0
261,20260422,120,6350,15,3,1,5,1,,6,966.87,54.24,2873.25,0
262,20260423,105,5703,3,2,1,8,1,,4,2248.88,71.38,2480.83,0
263,20260424,182,5343,7,3,1,11,1,,3,2213.16,34.8,1254.2,0
264,20260425,152,5976,10,4,1,7,1,,6,2093.46,142.38,1153.17,0
265,20260426,156,5025,10,4,2,11,1,,3,2708.23,204.86,684.58,0
266,20260427,169,6306,12,4,2,6,1,,3,1041.01,29.48,3444.54,0
267,20260428,151,5945,22,2,1,9,1,,3,2026.52,297.96,1909.71,0
268,20260429,102,6378,1,1,1,7,1,,1,1660.63,205.65,2081.82,0
269,20260430,193,5581,9,2,1,1,1,,5,620.66,281.55,3454.72,0
270,20260501,128,6228,21,1,1,2,1,,5,711.78,196.92,4549.54,0
271,20260201,173,5379,4,2,2,5,1,,4,1985.15,22.71,2540.5,0
272,20260202,136,5875,23,3,2,3,1,,1,1065.49,18.72,2248.66,0
273,20260203,108,5529,9,2,2,2,1,,4,2750.61,60.2,2266.86,0
274,20260204,183,6008,4,2,2,4,1,,5,1944.01,273.78,3719.3,0
275,20260205,114,5072,3,1,2,8,1,,1,2551.63,44.66,3381.51,0
276,20260206,105,6362,13,3,1,12,1,,3,2571.08,172.39,2819.22,0
277,20260207,199,6005,16,4,2,12,1,,1,1696.31,0.99,4793.7,0
278,20260208,200,5988,4,3,2,11,1,,3,1361.48,189.68,4814.71,0
279,20260209,112,5749,18,3,1,8,1,,3,1954.7,52.99,676.99,0
280,20260210,150,6354,7,3,2,2,1,,6,2053.22,145.95,4483.46,0
281,20260211,157,5389,5,1,1,1,1,,6,2791.32,71.55,2249.45,0
282,20260212,170,6318,10,4,2,1,1,,1,1214.28,101.32,3744.55,1
283,20260213,152,5243,7,4,1,12,1,,5,959.17,21.61,3809.57,0
284,20260214,163,6340,1,4,1,4,1,,6,1957.09,4.31,3346.98,0
285,20260215,140,5200,15,2,1,2,1,,1,1593.14,239.75,1492.58,0
286,20260216,126,5873,11,4,2,2,1,,6,1782.32,41.2,4263.92,0
287,20260217,128,5094,19,2,2,2,1,,1,1057.34,227.27,1256.23,0
288,20260218,148,6134,6,4,1,10,1,,1,720.09,237.32,3344.88,1
289,20260219,149,5324,1,4,1,1,1,,1,830.59,26.74,3432.9,0
290,20260220,137,5853,23,4,1,4,1,,2,1935.58,156.93,2354.14,0
291,20260221,123,6251,23,1,1,12,1,,4,1868.92,26.41,4219.18,0
292,20260222,139,5713,14,1,1,4,1,,1,2767.85,293.04,3285.14,0
293,20260223,198,6106,17,2,2,11,1,,6,899.46,15.92,1007.06,0
294,20260224,120,6404,16,4,1,3,1,,6,2614.42,16.21,2138.87,0
295,20260225,127,5891,9,3,2,1,1,,1,2177.0,277.46,1291.49,0
296,20260226,104,5994,17,1,1,4,1,,6,1467.57,173.93,2385.8,0
297,20260227,196,6387,11,2,1,6,1,,2,635.35,221.32,4414.49,0
298,20260228,149,5452,3,4,2,1,1,,4,747.86,278.37,2547.46,0
299,20260301,150,5765,5,4,1,11,1,,3,2741.33,60.66,1072.45,0
300,20260302,189,6165,2,3,1,2,1,,4,1500.59,51.36,2046.09,0
301,20260303,138,6237,6,2,1,2,1,,4,2456.74,146.76,4980.49,0
302,20260304,176,5970,15,3,1,12,1,,4,2166.83,74.0,1972.83,0
303,20260305,175,5456,19,2,1,7,1,,1,496.14,141.2,3958.73,0
304,20260306,105,5872,17,4,2,12,1,,1,1485.86,72.15,3013.19,0
305,20260307,102,6420,24,4,1,3,1,,3,1109.9,194.29,908.28,0
306,20260308,162,6371,10,2,2,10,1,,6,1800.78,292.93,2586.92,0
307,20260309,118,6441,13,2,2,11,1,,4,2089.36,0.41,3322.87,0
308,20260310,150,6415,11,1,2,7,1,,3,2075.33,183.75,3088.53,0
309,20260311,127,6403,3,3,1,9,1,,6,1273.58,15.47,2223.3,0
310,20260312,160,6268,2,3,2,3,1,,6,1741.1,20.1,3692.02,0
311,20260313,127,5284,11,2,1,11,1,,4,2169.71,225.68,4420.09,0
312,20260314,190,5430,24,2,2,6,1,,3,1608.56,126.88,745.07,0
313,20260315,148,5708,15,4,1,8,1,,6,1676.57,247.61,4547.53,0
314,20260316,158,6272,12,1,1,8,1,,1,592.41,269.38,1797.68,0
315,20260317,110,5224,6,3,1,12,1,,2,1591.19,262.5,2843.09,0
316,20260318,181,5047,10,4,1,8,1,,3,1408.31,221.31,596.67,0
317,20260319,125,5129,1,2,2,7,1,,5,1222.7,193.82,1968.38,0
318,20260320,176,6364,23,4,2,5,1,,5,716.69,236.8,1272.82,0
319,20260321,134,5465,16,3,2,1,1,,2,1247.49,136.78,1248.63,0
320,20260322,121,6458,18,3,1,3,1,,6,2062.86,199.91,1190.68,0
321,20260323,131,5240,2,3,1,8,1,,3,1287.21,61.55,3682.1,0
322,20260324,186,5650,12,2,2,8,1,,5,2741.12,160.09,1046.71,0
323,20260325,104,5829,16,2,2,6,1,,2,410.31,221.55,4890.2,0
324,20260326,143,6326,23,3,2,5,1,,5,2000.53,239.87,3778.45,0
325,20260327,157,5694,23,1,2,1,1,,2,2027.22,35.06,611.58,1
326,20260328,180,5452,15,3,1,6,1,,1,1859.56,58.54,2868.95,0
327,20260329,199,5570,7,1,1,9,1,,4,2024.95,287.29,4891.28,0
328,20260330,151,5399,16,3,1,11,1,,3,1354.14,214.79,2424.38,0
329,20260331,150,5764,1,3,2,6,1,,3,2746.06,262.29,894.19,0
330,20260401,194,5910,24,4,2,5,1,,2,2333.61,291.11,2407.24,0
331,20260402,154,5286,19,1,1,4,1,,3,1539.07,260.26,4939.87,0
332,20260403,109,6210,13,1,1,7,1,,6,2594.59,124.35,3001.16,0
333,20260404,191,6164,5,2,1,7,1,,3,1729.28,12.67,4218.12,0
334,20260405,175,5623,16,4,1,1,1,,1,769.66,90.05,3382.5,0
335,20260406,182,5968,4,3,2,3,1,,4,2576.3,193.44,627.99,0
336,20260407,198,5568,16,1,2,10,1,,4,1757.38,260.5,3325.98,0
337,20260408,161,6422,4,3,1,5,1,,2,1795.97,43.84,2574.7,0
338,20260409,189,5278,12,2,1,5,1,,3,1406.83,273.63,2101.93,0
339,20260410,138,5598,17,1,1,11,1,,2,2235.25,179.63,1252.11,0
340,20260411,142,5648,22,3,2,11,1,,6,2052.03,28.75,3110.21,0
341,20260412,119,5027,5,3,2,8,1,,4,1216.75,273.24,960.88,0
342,20260413,120,6031,8,2,1,7,1,,4,2598.47,34.97,1090.54,0
343,20260414,103,5983,12,3,2,3,1,,4,2535.34,179.29,3936.15,0
344,20260415,144,5353,23,3,1,12,1,,1,933.66,257.04,1140.62,0
345,20260416,130,5630,5,2,1,2,1,,4,2057.96,235.21,849.81,0
346,20260417,200,5992,14,1,1,2,1,,1,2303.33,154.04,766.69,0
347,20260418,116,5519,2,1,2,11,1,,1,2210.92,234.71,4640.44,0
348,20260419,127,6204,7,2,2,1,1,,1,749.34,223.86,1748.19,0
